student_id,name,age,gender,grade,course,attendance_pct,enrollment_date
503,Kayla Cline,-1,F,D,English,-10,32-13-2020
504,Michael Mcknight,12,,F,History,,
505,Andrew Martinez,,M,B,math,93.29,2024-10-04
506,Stephanie Stevens,-1,Male,B,math,,32-13-2020
507,Dr. Jason Tucker DDS,-1,Female,D,Science,N/A,
508,Elizabeth Wilkinson,23,Female,F,English,-10,2021-09-16
509,Lauren Kelly,-1,F,D,math,,32-13-2020
510,Arthur Thompson,15,,F,History,N/A,2023-11-07
511,Claudia Case,unknown,Female,F,History,,2021-10-05
512,Terry Garcia,11,femle,B,History,,32-13-2020
513,Mr. Brett Mcgrath,21,femle,,English,N/A,2024-12-24
514,Emily Richardson,,Other,A,math,-10,2021-09-14
515,Amy Frye,,,B,SCIENCE,-10,2023-08-25
516,Anthony Cline,,maale,D,Math,N/A,
517,Ebony Gonzalez,20,,F,SCIENCE,95.14,2023-06-25
518,April Andrews,21,M,,Science,-10,
519,David Harmon,-1,,C,Math,-10,2023-03-26
520,Taylor Miller,16,,B,Science,-10,
521,Kara Barnes,20,Female,F,Science,73.63,32-13-2020
522,Kathleen Anderson,-1,Female,F,History,68.95,2024-06-28
523,Douglas Miller,-1,femle,D,History,N/A,2025-01-10
524,David Cross,-1,,,math,,32-13-2020
525,Stephanie Schneider,25,F,,Math,69.83,
526,Amber Carpenter,18,,,,-10,
527,Jennifer Jackson,,,F,SCIENCE,N/A,
528,Brian Nixon,-1,M,C,History,,32-13-2020
529,Natalie Levine,-1,Other,C,History,N/A,2023-12-26
530,Thomas Edwards,unknown,,,,98.46,32-13-2020
531,Mark Ewing,21,,,,,32-13-2020
532,Juan Gonzales,,Male,,,-10,2023-04-16
533,Wayne Salinas,13,F,F,English,,
534,Christie Lloyd,-1,F,D,Science,52.04,2022-04-29
535,Teresa Shields,-1,Male,,Math,-10,32-13-2020
536,Ray Terrell,-1,femle,D,English,65.17,
537,Erin King,,Other,,SCIENCE,99.38,32-13-2020
538,Anthony Gordon,-1,maale,D,math,59.95,32-13-2020
539,Laura Gillespie,20,femle,D,Science,80.49,
540,Stacy Burton,-1,,D,,-10,32-13-2020
541,Angela Ferguson,unknown,Female,D,English,-10,32-13-2020
542,Alexander Martin,11,M,C,math,,
543,Kim Collins,,M,,math,59.48,
544,Martin Gonzalez,,,F,English,N/A,
545,Melissa Choi,-1,Female,D,math,N/A,2020-09-02
546,Steve Petersen,unknown,femle,F,Science,,32-13-2020
547,James Barnes,,Female,D,Science,,32-13-2020
548,Tammie Herrera,unknown,Male,F,History,,
549,Brianna White,,M,A,English,N/A,32-13-2020
550,Jay Miller,11,M,D,,-10,32-13-2020
551,Jennifer Reed,-1,M,F,History,,2022-07-02
552,Darryl Young,-1,maale,,,90.68,32-13-2020
553,Mrs. Sara Bell,unknown,maale,,,-10,32-13-2020
554,Parker Ferguson,unknown,F,A,,N/A,
555,Nicole Kelley,-1,Other,F,English,-10,32-13-2020
556,Stephanie Williams,,,A,Science,-10,32-13-2020
557,Jose Anthony,-1,Female,D,Science,N/A,32-13-2020
558,Michael Sutton,25,,C,History,,
559,Tammy Ochoa,unknown,,A,math,61.16,
560,Bradley Hess,-1,maale,B,,,32-13-2020
561,Jessica Taylor,-1,maale,F,SCIENCE,,
562,Rhonda Brandt,unknown,Female,A,SCIENCE,-10,2022-12-31
563,Brandon Cameron,,femle,,History,,32-13-2020
564,Ellen Johnson,unknown,F,B,SCIENCE,71.28,2024-08-31
565,Aaron Wiley,17,M,F,math,82.2,
566,Joshua Payne,,,,,N/A,
567,Monica Ellis,,,A,English,N/A,
568,Steve Hernandez,,Female,,SCIENCE,-10,32-13-2020
569,Derek Fitzgerald,-1,Male,,,-10,2020-11-08
570,Karen Snyder,,,C,SCIENCE,61.38,2020-07-15
571,Paula Francis,13,M,,English,N/A,32-13-2020
572,Mrs. Leslie Burke,,maale,C,English,N/A,
573,James Woods,unknown,maale,F,math,51.54,2024-12-14
574,Robert Hill,unknown,F,C,math,-10,32-13-2020
575,Michelle Johnson,,Female,,SCIENCE,N/A,32-13-2020
576,Jeffrey George,unknown,Male,B,SCIENCE,-10,32-13-2020
577,Cameron Shepard,-1,maale,C,SCIENCE,N/A,32-13-2020
578,Emily Mendoza,,maale,,History,N/A,32-13-2020
579,Amber Jordan,-1,,A,,N/A,32-13-2020
580,Cathy Reynolds,unknown,Male,C,,72.94,
581,Shannon Gould,23,Male,,,N/A,
582,Kerry Walsh,-1,F,B,SCIENCE,95.56,32-13-2020
583,John Baker,-1,F,B,math,,
584,Mary Sanders,unknown,femle,,,,2021-11-01
585,Paul Moses,-1,M,A,History,61.33,32-13-2020
586,Brian Blackburn,14,,A,,N/A,
587,Christine Callahan,unknown,F,C,,63.94,2022-07-10
588,Sheryl Vance,-1,maale,A,Math,-10,32-13-2020
589,Peter White,23,,,math,N/A,
590,Emily Warren,unknown,,C,History,,32-13-2020
591,Betty Phillips,-1,femle,F,math,,2020-08-19
592,Scott Richard,24,Other,B,History,-10,32-13-2020
593,Deanna Grant,,femle,B,,,2022-12-27
594,Holly Griffin,10,,D,math,,
595,Justin Wells,-1,,B,Science,N/A,32-13-2020
596,Jennifer Cherry,unknown,Female,C,History,N/A,
597,Patrick Gonzalez,unknown,Female,F,SCIENCE,,2024-12-26
598,Victor Allen,,Other,,History,N/A,32-13-2020
599,Jacob Green,,,D,History,N/A,
600,Jaime Patterson,-1,Male,C,History,80.32,32-13-2020
601,Andrew Flores,12,maale,B,math,,2020-12-14
602,Miranda Anderson,,M,B,,,32-13-2020
603,Shannon Brock,,,,Math,71.45,32-13-2020
604,Adrian Anthony,,,A,SCIENCE,,32-13-2020
605,Holly Turner,,F,D,,-10,2024-03-02
606,Glenda Barrett,unknown,Female,,SCIENCE,,32-13-2020
607,Karen Moore,,,,math,N/A,32-13-2020
608,Patricia Sloan,unknown,Male,B,SCIENCE,-10,2020-12-16
609,Kenneth Eaton,15,Male,,Science,N/A,
610,Mary Griffin,,Female,B,,N/A,
611,Sarah Soto,-1,,B,Math,-10,2024-10-09
612,Abigail Johnson,-1,Female,A,,,
613,Jennifer Chase,16,,B,,97.87,
614,Angela Nichols,-1,M,C,History,-10,32-13-2020
615,Jeffery Valdez,,M,C,,N/A,2025-06-12
616,Jessica Valdez,,Female,,SCIENCE,N/A,2024-11-03
617,Jessica Terry,unknown,femle,B,History,77.93,32-13-2020
618,Taylor Lewis,22,maale,F,History,,
619,Jennifer Patel,17,maale,F,Math,-10,
620,Mr. Kevin Perez,11,,B,,,
621,Dawn Gutierrez,-1,,A,Science,83.71,
622,Jose Miller,,M,B,math,70.22,2022-01-25
623,Ana Gonzalez,,,,History,55.57,
624,Kristin Dawson,,maale,C,History,73.7,
625,Laura Navarro,,Female,B,math,N/A,
626,Brittany Gomez,23,F,F,math,84.82,
627,Elizabeth Vincent,-1,,A,History,,2023-05-10
628,James Gray,10,Other,B,,,
629,James Davis,,femle,C,Science,N/A,32-13-2020
630,Thomas Smith,unknown,M,,Math,-10,2024-12-26
631,Jacob Lang DDS,unknown,M,B,SCIENCE,96.51,
632,Amber Campbell,unknown,M,C,SCIENCE,N/A,32-13-2020
633,Mrs. Cassandra Phillips,unknown,Male,C,English,-10,2023-01-10
634,Brittany Taylor,,femle,C,SCIENCE,71.03,32-13-2020
635,Ricardo Alvarez,,maale,B,English,93.07,2023-08-01
636,Michael Cobb,,Other,,Science,75.76,2025-05-01
637,Catherine Rodriguez,-1,F,D,Science,,2022-01-18
638,Jeremy Thomas,-1,,,,55.29,2023-03-26
639,William Young,unknown,F,,Science,,32-13-2020
640,Hannah Casey,22,F,,Math,-10,
641,Mr. Troy Atkins,-1,Female,A,Science,-10,2023-11-29
642,Robert Lee,22,Other,B,Science,N/A,32-13-2020
643,Kimberly Willis,unknown,Female,,History,72.55,32-13-2020
644,Elizabeth Cortez,unknown,Female,B,Math,,32-13-2020
645,Jasmine Cain,-1,,,,,2023-11-06
646,Robert Benjamin,12,F,C,Science,N/A,
647,Stefanie Berg,-1,F,A,Math,,
648,Richard Walker,-1,maale,,,,
649,Brandy Carroll,unknown,Other,,SCIENCE,-10,
650,Gary Johnson,12,F,C,,75.55,32-13-2020
651,Ryan Gardner,unknown,Female,B,English,N/A,
652,Shelley Dunlap,unknown,Female,D,,N/A,32-13-2020
653,Jennifer Bradley,unknown,maale,A,,-10,
654,Melissa Thompson,unknown,Female,A,,-10,2021-08-05
655,Mark Brown,19,femle,C,,-10,2022-01-17
656,Jennifer Lyons,14,F,,Science,-10,32-13-2020
657,Darlene Bryan,,Female,F,,N/A,
658,Douglas Boyd,-1,Other,D,SCIENCE,-10,2023-07-02
659,Jackie Hubbard,unknown,F,B,,-10,
660,Linda Alvarez,,M,B,math,,2022-10-03
661,Leslie Stevenson,unknown,maale,,Science,N/A,
662,Daniel Lowe,,Other,F,History,,32-13-2020
663,Angel Campbell,23,Other,C,Math,-10,2022-05-13
664,Marissa Knight,-1,,D,,N/A,2023-06-11
665,Nicole Holt,-1,F,C,English,-10,
666,Sharon Fox DVM,,Female,B,Science,,
667,Dr. Tiffany Gomez,-1,M,B,,N/A,32-13-2020
668,Robert Harrell,-1,M,C,SCIENCE,-10,32-13-2020
669,Morgan Mccann,21,Other,B,,-10,32-13-2020
670,David Lloyd,11,Female,B,math,,2024-06-07
671,Shawn Nelson,,F,A,,N/A,
672,Scott Campbell,,F,,History,-10,
673,Joseph Moss,20,femle,,Math,,32-13-2020
674,Steven Williams,20,Other,,Science,89.83,2024-09-06
675,Amanda Lawson,,maale,F,Science,-10,
676,Kimberly Herrera,23,femle,C,,,
677,Jeffrey Stewart,,M,C,,N/A,2025-04-20
678,Kristy Mclean,24,,C,,,32-13-2020
679,Kathy Smith,12,Male,A,Math,,2021-05-28
680,Victor Fisher,-1,Male,A,math,N/A,
681,Jason Grimes,unknown,M,D,English,80.44,32-13-2020
682,Marco Simmons,-1,Male,D,Science,-10,
683,Cheryl Brown,,F,B,,N/A,32-13-2020
684,Becky Wright,unknown,M,,English,62.3,
685,David Mcgee,unknown,,A,,-10,
686,Eric Nelson,,Male,,Science,50.76,32-13-2020
687,Janice Mccoy,-1,,,Science,80.54,
688,Michael James,18,maale,A,,N/A,32-13-2020
689,Pamela Bishop,,F,A,Science,-10,2024-06-15
690,Willie Carroll,unknown,F,,History,N/A,2024-07-14
691,Stephen Pearson,unknown,femle,F,Science,N/A,
692,Alex Aguilar,,Male,A,English,,32-13-2020
693,Brian Harris,19,M,B,Science,-10,32-13-2020
694,Ralph Miller,unknown,femle,D,,-10,
695,James Wilson,unknown,femle,B,Math,N/A,2025-04-17
696,Brian Wright,-1,Other,,Math,N/A,32-13-2020
697,Michael French,-1,femle,F,,87.5,2025-05-08
698,Daniel Price,-1,Female,D,,N/A,32-13-2020
699,Sheryl Gonzalez,-1,M,F,History,N/A,
700,Ashley Welch,,F,B,,,
701,Amy Jackson,17,Male,D,math,N/A,2024-04-06
702,Kimberly Wilson,-1,femle,A,English,,2021-05-23
703,Lawrence Kennedy,-1,femle,C,,N/A,2021-04-09
704,Mrs. Sydney Ibarra,-1,Female,D,,-10,32-13-2020
705,Ashley Ware,-1,F,D,English,-10,2023-06-26
706,Gerald Smith,19,Female,B,Math,-10,32-13-2020
707,Austin Wood,14,Other,A,math,65.15,2020-10-22
708,Kathleen Davis,,maale,,English,N/A,2024-11-06
709,John Martinez,25,maale,,History,58.19,2021-06-11
710,Robert Woods,,Female,,math,-10,
711,Angel Harrison,,maale,,SCIENCE,77.29,
712,Megan Martin,-1,,B,,N/A,32-13-2020
713,Melinda Wilson,23,maale,B,math,-10,32-13-2020
714,Christian Merritt,17,Female,F,Science,N/A,2024-04-21
715,Michelle Day,unknown,maale,,Science,N/A,2021-01-05
716,Mackenzie Ray,,Female,F,Science,66.84,2023-08-19
717,Shawn Bonilla,unknown,Other,,,,2025-02-25
718,Melanie Hernandez,13,femle,,Science,,2023-09-24
719,Ellen Johnson,unknown,M,B,Math,98.42,
720,Thomas Tucker,,femle,F,,-10,2021-09-23
721,Thomas Robinson,-1,Female,,Math,64.76,
722,Rodney Nielsen,,,C,math,N/A,
723,Matthew Bishop,15,Female,C,SCIENCE,-10,
724,Kenneth Berry,-1,F,F,SCIENCE,-10,32-13-2020
725,Steven Castro,-1,Other,F,English,54.75,2023-08-26
726,Katie Moss,,,B,Science,-10,32-13-2020
727,Rick Sanchez,-1,M,,,N/A,32-13-2020
728,Peter Lopez,-1,maale,D,Science,57.81,
729,Brian Spears,22,Other,F,Math,,2023-12-22
730,Dana Collins,,,D,English,,
731,Dennis Maxwell,-1,maale,D,,84.06,
732,Matthew Jones,unknown,Female,,English,N/A,
733,Corey Mitchell,,Male,B,math,-10,2020-06-18
734,Angela Baker,unknown,,A,English,-10,32-13-2020
735,Stephen Orozco,18,F,A,Science,-10,32-13-2020
736,Mr. Carl Reid Jr.,unknown,Female,,English,92.48,32-13-2020
737,Jonathan Swanson,unknown,Other,B,Science,,
738,Christopher Hendricks,12,F,F,Science,N/A,
739,Michael Crosby,-1,M,B,Math,N/A,32-13-2020
740,Audrey Mann,,,B,,-10,
741,Teresa Adams,-1,femle,B,English,50.78,
742,Hannah Contreras,15,,D,math,-10,2024-08-22
743,Lindsey King,unknown,Female,D,SCIENCE,80.05,
744,Raymond Weber,unknown,Other,A,English,64.86,2022-08-30
745,Justin Torres,unknown,maale,C,English,63.95,2024-07-03
746,Jeffrey Williams,,,A,SCIENCE,,32-13-2020
747,Teresa Rivera,,Other,A,math,,32-13-2020
748,Mr. Terry Mclean,,maale,C,Science,-10,2020-12-31
749,Alexandria Matthews,unknown,M,C,SCIENCE,,
750,Dr. Sara Russell,-1,M,B,Math,,32-13-2020
751,Maria Goodwin,unknown,Other,A,SCIENCE,-10,32-13-2020
752,Christopher Gonzalez,,femle,C,Science,58.6,32-13-2020
753,Nicholas Smith II,-1,Male,F,,-10,32-13-2020
754,Robert Evans,-1,maale,B,math,,2021-04-06
755,Anthony Collins,,Other,A,SCIENCE,,2021-06-09
756,William Stone,unknown,Other,F,math,59.46,
757,Katherine Long,19,,D,Math,-10,2022-04-14
758,Mark Diaz,-1,,C,math,91.05,
759,Matthew Rodriguez,unknown,femle,F,Science,-10,2021-03-24
760,Sherry Landry,-1,Male,F,English,N/A,32-13-2020
761,Debra Hoover,unknown,,C,SCIENCE,,2025-01-09
762,Andrea Becker,-1,maale,B,SCIENCE,N/A,32-13-2020
763,Holly Smith,,Male,,Math,,
764,Kenneth Ramirez,-1,M,,History,N/A,32-13-2020
765,Mathew Jones,-1,,,Math,-10,
766,Jennifer Fernandez,unknown,M,A,History,,2021-06-07
767,Michael Valenzuela,19,femle,B,History,N/A,2024-09-12
768,Julia Johnson,unknown,Female,,SCIENCE,,2023-01-11
769,Manuel Griffin,-1,Other,,English,85.04,32-13-2020
770,Monique Roberts,unknown,Male,,math,-10,2020-10-04
771,Kyle Cantu,-1,Female,,SCIENCE,91.66,32-13-2020
772,Sarah Flynn,-1,Female,A,math,,32-13-2020
773,Christie Chung,25,,A,SCIENCE,-10,2023-02-13
774,Nicole Simmons,unknown,Male,F,Science,79.23,32-13-2020
775,Matthew Reyes,12,Female,B,Science,N/A,2021-01-06
776,Johnny Brown,,Other,A,,,2025-03-12
777,Jonathan Hughes,-1,Male,F,SCIENCE,-10,32-13-2020
778,Valerie Lawrence,unknown,femle,,English,-10,32-13-2020
779,Ana Dougherty,-1,,B,History,-10,2023-03-03
780,Arthur Edwards,unknown,femle,B,Math,-10,
781,Cassandra Bowman,-1,,C,History,91.43,32-13-2020
782,Todd Lambert,-1,Female,C,SCIENCE,96.91,
783,Curtis Hernandez,,Other,D,,-10,
784,Heather Smith MD,25,Male,D,Science,N/A,2020-12-04
785,Jeremy Smith,23,Other,C,English,-10,2020-07-10
786,Angela Parker,unknown,Female,,Science,90.5,
787,Sheila Gibson,,M,F,,86.52,2020-12-15
788,Charles Montgomery,-1,Male,D,Science,N/A,
789,Bryan Hancock,unknown,,B,Math,81.6,
790,Kevin Mccarty,22,Male,,Science,70.97,
791,Rodney Wall,11,F,,Science,75.91,32-13-2020
792,Mr. Curtis Norman,18,M,F,math,N/A,2021-09-11
793,Terry Hamilton,unknown,,,History,N/A,32-13-2020
794,Wesley Dodson,unknown,femle,,,N/A,
795,Patricia Brown,23,Female,C,History,N/A,32-13-2020
796,Brianna Jones,unknown,maale,B,math,N/A,32-13-2020
797,Ashley Wilson,,femle,C,English,N/A,2023-03-18
798,Amy Cruz,16,,F,math,96.0,
799,Patricia Washington,-1,femle,D,,,
800,Jonathan Duncan,17,Female,,History,N/A,2021-09-08
801,Dawn Daniels,unknown,M,,SCIENCE,-10,2023-08-20
802,Keith Dominguez,,M,,,-10,32-13-2020
803,Anthony Gregory,,Male,,,-10,2024-10-30
804,Caleb Taylor,-1,maale,C,English,,
805,Susan Singleton,-1,femle,A,History,,
806,Jessica Harper,unknown,,D,Science,,
807,Catherine Smith,-1,maale,F,math,,
808,Mr. Mark Adams MD,unknown,maale,C,Math,-10,2023-06-18
809,Susan Gilbert,-1,Male,C,Science,98.94,32-13-2020
810,Harry Singleton,22,Other,D,Math,,2021-07-07
811,Erin Miles,unknown,,D,Math,,32-13-2020
812,David Carr,unknown,femle,C,SCIENCE,73.49,2023-03-22
813,Susan Harrison,,F,C,Math,-10,32-13-2020
814,Gail Leonard,14,Female,F,,-10,2020-12-13
815,Sharon Hamilton,10,M,D,SCIENCE,-10,32-13-2020
816,Leah Wood,-1,maale,B,English,-10,
817,Veronica Miller,-1,,,,71.88,
818,Jennifer Vargas,,Male,A,Math,N/A,2023-06-03
819,Ryan Johnston,-1,,C,Science,N/A,32-13-2020
820,James Dixon,-1,Other,C,,-10,32-13-2020
821,Tracy Sparks,,,A,math,-10,
822,Michelle Rubio,unknown,Male,B,,72.13,32-13-2020
823,Guy Baldwin,19,,A,SCIENCE,N/A,2021-09-11
824,Christopher Owens,unknown,maale,F,math,,32-13-2020
825,Steven Wilkerson,22,Male,A,,,
826,Jonathan Lewis,24,maale,C,Science,,32-13-2020
827,Jeremy Horn,,femle,F,Science,,32-13-2020
828,Natalie Bell,unknown,maale,C,math,N/A,32-13-2020
829,Julie Long,,Male,F,,93.14,2024-12-30
830,Joshua Massey,,maale,C,Math,,32-13-2020
831,Miguel Prince,11,femle,B,Science,-10,2023-12-16
832,Tammy Huerta,-1,,A,English,N/A,
833,Meghan Stewart,21,Male,D,math,-10,32-13-2020
834,Guy Barnes,unknown,,D,,-10,2024-04-04
835,April Winters,unknown,M,F,SCIENCE,,
836,Monica Young,25,maale,F,English,-10,
837,Jasmine Martin,15,maale,B,Science,,
838,Justin Wright,16,M,A,History,61.7,
839,Janice Skinner,-1,Male,A,,N/A,32-13-2020
840,Martha Ruiz,-1,,,SCIENCE,,32-13-2020
841,Brian Duncan,unknown,Male,A,,N/A,32-13-2020
842,Eric Clark,,maale,,Math,,
843,Michael Mcgee,-1,femle,,English,,2021-05-02
844,Amanda Silva,16,Other,A,,N/A,2022-07-04
845,Ashley Nolan,unknown,Male,,History,,2021-08-22
846,Veronica Williams,unknown,F,A,,-10,2021-10-31
847,Billy Petty,-1,maale,B,History,75.52,
848,Anthony Price,unknown,maale,D,Science,95.12,
849,Bruce Floyd,20,Other,,SCIENCE,71.85,32-13-2020
850,Cindy Walker,-1,Female,C,,75.37,
851,Amanda Smith,,Other,D,Science,-10,32-13-2020
852,Jennifer Harris,15,maale,D,Math,,32-13-2020
853,Pamela Roberson,,Male,,Science,83.42,32-13-2020
854,Brenda Lewis,,Male,A,,,
855,Kimberly Davenport,,maale,A,Science,52.06,
856,Mark Romero,-1,Female,,Math,-10,2022-10-27
857,Christopher Summers,19,,C,Math,,
858,Brandi Green,17,M,F,English,-10,2021-08-01
859,Jeffrey King,,F,F,SCIENCE,-10,2024-07-31
860,Kimberly Marshall,16,Male,F,Math,56.26,32-13-2020
861,Christina Chapman,-1,M,,SCIENCE,,32-13-2020
862,Andre Wells,18,F,A,,N/A,32-13-2020
863,Heather Robertson,-1,Male,D,History,N/A,2022-02-26
864,Mrs. Jennifer Smith DDS,23,M,A,History,,2022-11-28
865,Melinda Owens,-1,F,F,History,-10,
866,Gregory Richardson,-1,,C,Science,-10,2023-11-12
867,Kristopher Adams,unknown,maale,,,,2021-09-27
868,Lori Mccarthy,-1,M,C,SCIENCE,63.03,2023-04-29
869,Mr. William Powell,unknown,,B,SCIENCE,74.78,
870,Stephanie Henson,10,F,,Science,N/A,32-13-2020
871,Mr. Andrew Craig,-1,maale,C,,N/A,2023-03-18
872,Jennifer Lee,20,Female,D,English,63.3,
873,Amy Campbell,,Female,D,SCIENCE,-10,
874,Joel Moore DDS,-1,Male,D,History,-10,
875,Monica Robinson,unknown,,C,Math,,2021-11-27
876,Jennifer Brown,,maale,B,English,-10,2021-04-20
877,Jose James,,,A,History,N/A,
878,Michael Hernandez,unknown,Other,D,Math,N/A,2023-07-12
879,Pamela Garrett,unknown,,C,math,N/A,32-13-2020
880,Stacey Zamora,-1,F,D,Math,,32-13-2020
881,Breanna Rice MD,,Other,,English,N/A,2021-01-16
882,Sherri Hayden,19,Male,B,Math,N/A,2020-12-09
883,Carol Lawson,-1,Other,F,History,-10,32-13-2020
884,Jesus Dickson,unknown,F,D,English,,2021-08-22
885,Melissa Jones,-1,F,,math,,32-13-2020
886,Anthony Alexander,14,femle,B,,,
887,Crystal Mahoney,unknown,F,,SCIENCE,N/A,
888,Kayla Daniels DVM,,maale,,,N/A,2021-03-08
889,Colleen Adams,unknown,F,A,,N/A,2023-04-10
890,Alyssa Benson,13,M,,math,,2020-11-11
891,Katrina Gregory DDS,-1,Other,A,SCIENCE,-10,
892,Jeffrey Hawkins,25,M,A,English,N/A,32-13-2020
893,Corey Lee,unknown,F,,English,,2024-06-15
894,Tina Mcpherson,unknown,Female,B,English,N/A,
895,David Jones,,F,F,SCIENCE,66.92,
896,Ronald Hicks,unknown,,,math,,
897,James Brown,unknown,Female,B,English,-10,32-13-2020
898,Robin Collier,-1,Other,,,N/A,32-13-2020
899,Reginald Palmer,,Female,C,Science,-10,32-13-2020
900,Karen Smith,unknown,,B,,-10,32-13-2020
901,Briana Freeman,unknown,,,Math,60.55,2022-05-20
902,Julia Anderson,,Male,D,English,53.52,
903,Katherine Myers,,maale,,Math,,2024-03-17
904,James Valdez,unknown,F,D,English,,
905,Emily Gutierrez,25,maale,D,,-10,32-13-2020
906,Tammy Ford,unknown,F,F,,-10,2024-09-12
907,Christopher Williamson,,M,A,,N/A,2025-03-05
908,Erica Jackson,,Male,C,History,58.4,32-13-2020
909,Elizabeth Adams,15,Female,,,N/A,32-13-2020
910,Trevor Thompson,,Male,B,History,N/A,32-13-2020
911,Rhonda Torres,,,C,math,,
912,Leroy Knight,unknown,,C,Math,N/A,
913,Nathan Jones,17,Other,,English,N/A,
914,Matthew Romero,unknown,Male,B,SCIENCE,N/A,
915,Robert Clayton,15,femle,,math,90.9,32-13-2020
916,Stephanie Martin,11,M,,English,92.06,32-13-2020
917,Scott Richardson,unknown,maale,B,,N/A,32-13-2020
918,Scott Nichols Jr.,,maale,,SCIENCE,-10,
919,Daniel Murray,unknown,femle,C,History,97.85,32-13-2020
920,Juan Lee MD,,M,F,,N/A,32-13-2020
921,Joshua Forbes,,,,History,-10,
922,Jessica Oliver,24,,B,math,-10,
923,Matthew Allen,-1,F,A,,N/A,
924,Jeffrey Villegas,,Male,,,75.82,32-13-2020
925,Christopher Rivers,unknown,maale,A,math,74.14,2020-09-21
926,Sarah Glover,20,,A,math,98.22,2023-06-21
927,Alison Chambers,15,Other,F,,,2023-08-04
928,Sandra Dixon,unknown,,,Math,-10,2024-05-04
929,Ralph Williams,23,Male,A,,58.3,2023-02-07
930,Vicki Kim,13,,,SCIENCE,,2023-05-19
931,Kristina Barnes,10,M,,Science,,
932,Mark Acosta,,Male,,Science,N/A,2021-09-12
933,Lori Rivera,-1,maale,,SCIENCE,63.34,2020-11-25
934,William Simon,unknown,,,,85.81,
935,Cynthia Barnett,unknown,Other,C,,,32-13-2020
936,Lisa Johnson,-1,Male,,SCIENCE,N/A,2023-07-21
937,Sarah Pierce,-1,,,,N/A,
938,Margaret Lynn,16,Female,B,SCIENCE,N/A,2025-03-20
939,Suzanne Meyer,-1,F,D,,-10,32-13-2020
940,Victoria Wade,17,maale,B,History,-10,2024-01-28
941,Mr. Robert Allen,-1,maale,,SCIENCE,N/A,
942,Jason Smith MD,-1,M,D,English,,
943,Brittany Terry,,,,Math,,2021-03-12
944,Lauren Nielsen,11,,,SCIENCE,N/A,2020-06-20
945,Madison Nunez,-1,F,C,Science,,32-13-2020
946,Noah Hunt,,,A,math,N/A,
947,Phyllis Stevenson,-1,F,C,Science,,2023-02-02
948,Erika King,10,femle,C,Math,N/A,
949,Nicole Baker,10,femle,B,Science,N/A,2021-04-07
950,Danielle Smith,-1,,F,math,,
951,Angela Evans,unknown,femle,A,,N/A,
952,Jessica Robinson,-1,Male,D,,N/A,
953,Brandy Bryant,unknown,M,,,,
954,Christina Moore,unknown,maale,D,Science,51.36,32-13-2020
955,David Washington,unknown,Male,D,English,55.08,2024-08-30
956,Kimberly Gomez,unknown,Other,,,N/A,32-13-2020
957,Dawn Duran,12,,A,,N/A,32-13-2020
958,Isaac Lynch,unknown,,,History,80.05,
959,Brian Hamilton,,Male,,Science,-10,32-13-2020
960,Jack Jensen,-1,F,A,History,52.12,2025-06-02
961,Derek Reyes,unknown,,,Science,-10,
962,Kevin Stevenson,,maale,A,math,-10,2023-05-26
963,Cheryl Bradshaw,-1,femle,A,History,83.52,32-13-2020
964,Cheyenne Murphy,-1,F,D,Science,58.46,32-13-2020
965,Daniel Davis,,Female,C,SCIENCE,-10,2022-02-11
966,Brittany Miller,unknown,femle,A,Science,N/A,2023-10-18
967,Dawn Crosby,10,M,,,N/A,2020-12-22
968,Thomas Wong,13,Male,,History,N/A,
969,Jennifer Boyd,-1,femle,B,math,62.34,32-13-2020
970,Heather Obrien,-1,,,English,,32-13-2020
971,Michael Wood,,Other,B,math,86.76,2023-04-24
972,Mary Nunez,unknown,femle,F,,N/A,32-13-2020
973,William Diaz,unknown,Male,,SCIENCE,-10,
974,Theodore Moore,-1,maale,F,History,,
975,Brooke Rodriguez,unknown,F,D,math,,2025-04-11
976,Connie Stuart,,,B,math,,
977,Sheila Richard,unknown,M,F,English,61.23,2022-11-28
978,Wendy Medina,25,maale,F,,N/A,
979,Nicholas Hawkins,25,Male,A,SCIENCE,N/A,2021-10-11
980,Ryan Turner,-1,M,F,Math,-10,2021-10-19
981,Cassandra Monroe,14,femle,,Math,-10,2020-09-28
982,Manuel Washington,unknown,,D,SCIENCE,,2023-10-17
983,Timothy Adams,-1,Male,,,-10,2021-09-22
984,Nathan Wise,12,,B,SCIENCE,,
985,Jonathan Mcconnell,13,M,F,Science,-10,32-13-2020
986,Willie Mccarthy,unknown,M,F,Science,-10,32-13-2020
987,Phyllis Rodriguez,unknown,F,,History,-10,
988,Jennifer Shepherd,,Other,C,History,N/A,2021-03-26
989,Tiffany Cardenas,unknown,femle,,math,-10,32-13-2020
990,Rachel Obrien,-1,,,History,,32-13-2020
991,Julie Carter,,Other,,Math,,
992,Joshua Delgado,15,M,,History,65.21,2025-01-24
993,Justin Nguyen,-1,femle,,History,76.35,2024-04-07
994,Ronald Bush,,Female,A,SCIENCE,79.32,2020-09-16
995,Tracy Harper MD,,,B,,N/A,32-13-2020
996,Kelly Pugh,,M,C,Science,-10,32-13-2020
997,Brian Martinez,,M,F,SCIENCE,-10,32-13-2020
998,Marcus Frost,-1,Female,D,SCIENCE,80.84,
999,Luke Boyer,,F,C,math,,32-13-2020
1000,Carrie Roberts,24,Other,A,math,N/A,32-13-2020
