student_id,student_name,age,gender,course,grade,attendance,score,date_enrolled
448,Student_448,N/A,FEMALE,SCIENCE,D,N/A,-6,2024-12-17
449,Student_449,,Female,Mathematics,D,A,6.58,12/01/2024
450,Student_450,13,Other,science,A,N/A,28.65,2024-06-15
451,Student_451,,Other,History,B-,absent,,2024-12-10
452,Student_452,,other,english,N/A,Present,72.56,2024-07-12
453,Student_453,14,FEMALE,English,C,N/A,,2024-05-06
454,Student_454,,Female,Mathematics,B,absent,-10,2024-07-13
455,Student_455,N/A,male,english,B,,-5,2024-10-25
456,Student_456,11,female,English,C,Absent,-6,03/03/2024
457,Student_457,,other,English,C,Present,-1,2024-09-01
458,Student_458,,FEMALE,science,D,Present,,2024-07-04
459,Student_459,13,FEMALE,science,A+,A,47.52,15/12/2024
460,Student_460,15,other,SCIENCE,A,,-10,2024-10-21
461,Student_461,14,male,math,C,Present,-9,2024-06-22
462,Student_462,N/A,Other,HISTORY,A,,,2024-04-15
463,Student_463,N/A,Male,math,B,Present,,2024-01-23
464,Student_464,16,Other,English,B,present,N/A,2024-10-08
465,Student_465,,Male,science,F,N/A,N/A,2024-11-02
466,Student_466,,Male,math,N/A,,N/A,2024-05-22
467,Student_467,N/A,Other,History,A+,A,,2024-10-28
468,Student_468,17,female,English,F,absent,13.92,2024-04-21
469,Student_469,,other,ENGLISH,A+,absent,65.06,24/01/2024
470,Student_470,N/A,male,SCIENCE,B,Absent,N/A,08/10/2024
471,Student_471,,other,HISTORY,N/A,absent,,2024-08-22
472,Student_472,,Male,HISTORY,N/A,Absent,-9,19/02/2024
473,Student_473,N/A,FEMALE,english,C,absent,12.19,2024-04-05
474,Student_474,15,FEMALE,science,D,absent,,2024-08-25
475,Student_475,,FEMALE,English,D,absent,-10,2024-01-27
476,Student_476,N/A,Female,HISTORY,C,present,N/A,invalid
477,Student_477,,Male,SCIENCE,B-,A,N/A,2024-08-24
478,Student_478,17,Other,Science,B-,Absent,,2024-05-28
479,Student_479,15,other,Science,A,absent,39.82,2024-06-22
480,Student_480,11,Other,ENGLISH,D,P,N/A,2024-09-03
481,Student_481,,other,Mathematics,A+,,N/A,2024-03-18
482,Student_482,16,Male,SCIENCE,A+,Absent,N/A,23/07/2024
483,Student_483,,other,math,C,N/A,N/A,2024-05-16
484,Student_484,,female,ENGLISH,A+,present,N/A,2024-01-03
485,Student_485,,male,Science,N/A,absent,,2024-10-09
486,Student_486,17,Female,Science,D,Present,N/A,17/12/2024
487,Student_487,N/A,female,english,,P,,invalid
488,Student_488,N/A,Male,History,F,absent,,2024-07-05
489,Student_489,18,other,science,D,absent,,2024-10-01
490,Student_490,N/A,male,History,A,Absent,N/A,2024-09-01
491,Student_491,N/A,other,ENGLISH,N/A,Present,,02/06/2024
492,Student_492,11,female,ENGLISH,C,Absent,37.61,2024-01-12
493,Student_493,,male,HISTORY,D,Present,,2024-02-19
494,Student_494,,female,science,D,present,83.12,2024-09-17
495,Student_495,,female,History,B-,P,-9,19/11/2024
496,Student_496,N/A,other,Science,N/A,absent,-9,2024-04-21
497,Student_497,,Female,Science,A+,N/A,,21/09/2024
498,Student_498,N/A,Female,english,B,P,,2024-07-27
499,Student_499,N/A,Other,MATH,D,P,N/A,02/01/2024
500,Student_500,N/A,Female,english,N/A,,,2024-12-05
501,Student_501,N/A,female,SCIENCE,D,P,-8,2024-04-13
502,Student_502,18,female,Science,F,Present,35.54,28/01/2024
503,Student_503,16,Other,MATH,A,absent,N/A,2024-01-28
504,Student_504,N/A,FEMALE,English,N/A,,N/A,2024-04-10
505,Student_505,,other,History,D,P,18.84,17/12/2024
506,Student_506,15,Other,english,,N/A,-1,06/06/2024
507,Student_507,N/A,female,English,A,absent,15.48,2024-07-12
508,Student_508,14,Female,ENGLISH,C,N/A,62.18,26/09/2024
509,Student_509,,female,ENGLISH,B,N/A,N/A,2024-01-23
510,Student_510,12,Female,SCIENCE,A+,Absent,N/A,2024-09-24
511,Student_511,N/A,male,science,B,,34.04,2024-07-25
512,Student_512,N/A,other,HISTORY,,P,-6,14/04/2024
513,Student_513,N/A,female,ENGLISH,B-,absent,,2024-03-06
514,Student_514,17,Male,History,A,,N/A,2024-03-11
515,Student_515,N/A,female,Science,B-,N/A,60.93,2024-10-01
516,Student_516,10,other,English,C,P,12.81,2024-02-20
517,Student_517,,Female,HISTORY,,A,-6,2024-03-25
518,Student_518,,FEMALE,MATH,D,Absent,,2024-04-13
519,Student_519,,Male,science,A+,Absent,38.82,2024-09-13
520,Student_520,,other,Science,N/A,P,-10,2024-06-08
521,Student_521,N/A,Other,english,A+,P,12.86,2024-06-18
522,Student_522,N/A,Other,Science,A,Absent,N/A,2024-05-06
523,Student_523,N/A,Male,math,A,absent,N/A,2024-12-08
524,Student_524,,FEMALE,English,A,Present,80.3,2024-03-02
525,Student_525,,Other,History,C,Absent,N/A,26/11/2024
526,Student_526,18,Other,English,B,,,invalid
527,Student_527,11,female,science,A,absent,-9,2024-09-14
528,Student_528,19,other,ENGLISH,A,A,,2024-07-05
529,Student_529,N/A,other,Mathematics,C,N/A,1.1,2024-09-03
530,Student_530,16,other,math,A+,A,N/A,2024-02-27
531,Student_531,14,other,English,,N/A,N/A,2024-12-06
532,Student_532,,female,Mathematics,A+,P,38.63,2024-10-07
533,Student_533,N/A,male,English,A+,A,,2024-07-07
534,Student_534,,Male,HISTORY,D,N/A,17.0,23/07/2024
535,Student_535,N/A,FEMALE,English,A,,,25/10/2024
536,Student_536,12,Female,Science,F,A,,2024-09-08
537,Student_537,N/A,FEMALE,math,N/A,N/A,-5,2024-04-17
538,Student_538,12,Female,MATH,A,Absent,7.99,2024-11-22
539,Student_539,18,male,History,N/A,A,,2024-10-14
540,Student_540,,Female,English,N/A,N/A,79.54,2024-12-06
541,Student_541,,female,science,A+,Present,30.94,04/05/2024
542,Student_542,13,FEMALE,HISTORY,A,,52.27,25/01/2024
543,Student_543,N/A,other,english,B-,present,N/A,2024-04-07
544,Student_544,18,male,ENGLISH,N/A,Present,25.25,02/06/2024
545,Student_545,13,male,HISTORY,A+,Present,85.62,26/11/2024
546,Student_546,12,Male,Mathematics,,Present,29.8,2024-02-09
547,Student_547,19,Male,English,C,N/A,75.69,16/12/2024
548,Student_548,N/A,FEMALE,ENGLISH,F,,-10,19/07/2024
549,Student_549,15,other,ENGLISH,B,A,51.81,2024-05-21
550,Student_550,N/A,female,ENGLISH,D,N/A,N/A,20/08/2024
551,Student_551,N/A,male,science,D,,,2024-06-17
552,Student_552,,FEMALE,science,B,absent,12.86,2024-11-15
553,Student_553,N/A,female,HISTORY,N/A,P,68.38,2024-07-02
554,Student_554,N/A,Other,english,A,A,N/A,2024-11-24
555,Student_555,N/A,FEMALE,English,,Absent,N/A,2024-11-07
556,Student_556,11,Male,MATH,F,A,N/A,2024-08-12
557,Student_557,,male,English,F,Absent,31.04,2024-09-26
558,Student_558,15,male,math,N/A,A,,2024-04-20
559,Student_559,,female,SCIENCE,D,P,-2,2024-05-22
560,Student_560,13,Other,Science,B-,present,89.93,2024-04-15
561,Student_561,12,female,Mathematics,D,present,N/A,2024-03-18
562,Student_562,15,FEMALE,History,,,30.79,2024-01-24
563,Student_563,16,Other,SCIENCE,D,Absent,N/A,2024-11-24
564,Student_564,10,other,science,F,Present,-10,21/09/2024
565,Student_565,20,Female,english,N/A,Present,-6,2024-08-25
566,Student_566,19,female,math,C,N/A,N/A,2024-12-02
567,Student_567,N/A,Male,MATH,B,Absent,N/A,2024-09-22
568,Student_568,15,Male,MATH,A,Present,N/A,21/01/2024
569,Student_569,N/A,Female,Science,,Present,91.31,03/05/2024
570,Student_570,,Other,HISTORY,F,N/A,-1,23/06/2024
571,Student_571,,Other,ENGLISH,,P,-4,2024-09-12
572,Student_572,N/A,Male,english,F,absent,-2,2024-08-17
573,Student_573,,Male,Mathematics,F,P,48.38,14/02/2024
574,Student_574,N/A,FEMALE,science,A,Absent,N/A,2024-04-23
575,Student_575,N/A,Other,english,C,P,-10,2024-07-25
576,Student_576,,FEMALE,MATH,D,P,,2024-12-13
577,Student_577,,male,HISTORY,B,N/A,,2024-03-18
578,Student_578,N/A,Female,math,C,absent,,02/06/2024
579,Student_579,10,Female,english,B,Present,N/A,06/07/2024
580,Student_580,17,male,Mathematics,B,P,67.0,16/04/2024
581,Student_581,11,male,HISTORY,C,absent,6.13,2024-10-15
582,Student_582,12,Other,math,,N/A,N/A,14/12/2024
583,Student_583,16,male,MATH,D,A,-4,2024-07-12
584,Student_584,,Male,SCIENCE,C,A,,2024-11-26
585,Student_585,N/A,female,math,C,present,N/A,invalid
586,Student_586,N/A,female,MATH,N/A,,-10,2024-04-06
587,Student_587,N/A,female,SCIENCE,D,absent,-10,2024-06-12
588,Student_588,,Other,ENGLISH,A,Absent,N/A,2024-09-25
589,Student_589,N/A,female,math,A+,N/A,34.27,2024-07-20
590,Student_590,,Female,Mathematics,A,A,N/A,2024-02-05
591,Student_591,N/A,other,History,B-,N/A,-1,2024-08-14
592,Student_592,,female,Science,,absent,73.66,2024-10-09
593,Student_593,N/A,male,ENGLISH,N/A,Present,N/A,2024-08-15
594,Student_594,17,female,Science,B-,Present,4.33,2024-07-10
595,Student_595,12,FEMALE,SCIENCE,D,N/A,-3,2024-02-06
596,Student_596,11,Other,english,A,,N/A,03/04/2024
597,Student_597,18,Female,english,F,P,N/A,03/01/2024
598,Student_598,N/A,Male,History,F,Present,31.63,2024-12-20
599,Student_599,10,Male,ENGLISH,B,,97.04,2024-11-25
600,Student_600,16,Other,Science,,A,,2024-06-08
601,Student_601,,Female,HISTORY,A+,P,,invalid
602,Student_602,N/A,Male,Science,B,absent,,2024-04-02
603,Student_603,N/A,Female,english,B-,absent,N/A,2024-02-19
604,Student_604,N/A,Other,Mathematics,A+,present,-9,10/06/2024
605,Student_605,18,Female,SCIENCE,B,N/A,,2024-11-17
606,Student_606,N/A,FEMALE,science,F,Present,22.11,2024-06-02
607,Student_607,11,female,ENGLISH,B-,Absent,N/A,28/09/2024
608,Student_608,,Other,English,D,Absent,N/A,16/03/2024
609,Student_609,N/A,FEMALE,ENGLISH,A+,N/A,N/A,11/03/2024
610,Student_610,11,female,HISTORY,A+,present,96.38,22/01/2024
611,Student_611,N/A,Male,ENGLISH,A+,present,-1,02/09/2024
612,Student_612,,Other,science,N/A,present,25.96,2024-11-25
613,Student_613,N/A,male,SCIENCE,A,N/A,,2024-11-24
614,Student_614,13,male,Science,A,,-9,2024-04-04
615,Student_615,,male,math,D,,56.5,2024-03-10
616,Student_616,10,Other,Mathematics,,P,-4,2024-05-14
617,Student_617,N/A,FEMALE,science,,N/A,16.22,2024-04-04
618,Student_618,N/A,Male,ENGLISH,D,N/A,,15/09/2024
619,Student_619,,Other,MATH,D,A,-1,2024-04-13
620,Student_620,14,other,Mathematics,N/A,Absent,-10,2024-05-15
621,Student_621,,male,science,F,absent,-6,2024-09-06
622,Student_622,,other,MATH,F,N/A,,2024-06-14
623,Student_623,11,Other,MATH,A,,N/A,2024-05-21
624,Student_624,N/A,Female,SCIENCE,A,,N/A,2024-07-03
625,Student_625,11,Female,ENGLISH,N/A,A,-6,invalid
626,Student_626,17,Other,English,D,present,54.75,05/11/2024
627,Student_627,15,other,english,,present,N/A,2024-11-18
628,Student_628,N/A,other,HISTORY,A+,Absent,-4,17/10/2024
629,Student_629,,male,Science,,,-7,2024-05-24
630,Student_630,,Other,Mathematics,,present,10.1,2024-02-24
631,Student_631,N/A,female,science,,absent,,2024-08-19
632,Student_632,N/A,Other,math,B,Present,46.69,2024-04-11
633,Student_633,11,other,english,A,present,-10,2024-02-14
634,Student_634,N/A,male,math,B,present,,27/12/2024
635,Student_635,12,male,English,N/A,absent,N/A,2024-02-09
636,Student_636,16,Male,MATH,D,P,,2024-08-26
637,Student_637,,Male,HISTORY,,,N/A,2024-09-16
638,Student_638,15,male,math,A+,Present,-10,09/03/2024
639,Student_639,,Male,English,C,A,N/A,2024-01-24
640,Student_640,,female,math,F,N/A,-6,2024-02-21
641,Student_641,N/A,female,SCIENCE,C,,N/A,2024-01-05
642,Student_642,N/A,Male,Mathematics,B,Present,46.51,invalid
643,Student_643,14,FEMALE,History,C,N/A,65.23,2024-12-25
644,Student_644,N/A,Other,MATH,B,present,N/A,2024-02-08
645,Student_645,14,FEMALE,Mathematics,A+,absent,-4,2024-07-24
646,Student_646,N/A,female,Science,,Absent,N/A,invalid
647,Student_647,15,FEMALE,History,A+,,29.3,2024-01-07
648,Student_648,,female,MATH,,Present,-10,09/01/2024
649,Student_649,,FEMALE,History,A+,Absent,,2024-04-12
650,Student_650,,other,science,N/A,P,39.59,28/09/2024
651,Student_651,12,FEMALE,History,,present,-3,18/08/2024
652,Student_652,17,Other,English,A+,N/A,-8,2024-01-16
653,Student_653,N/A,Other,HISTORY,B-,present,87.93,2024-02-12
654,Student_654,,Female,HISTORY,A+,P,,2024-01-14
655,Student_655,19,male,English,A+,Present,-6,2024-12-03
656,Student_656,,Other,Mathematics,B-,present,N/A,2024-07-28
657,Student_657,N/A,Male,History,A,A,50.74,2024-01-27
658,Student_658,,FEMALE,Mathematics,C,P,-3,2024-07-02
659,Student_659,,Other,History,C,present,-4,2024-08-02
660,Student_660,10,other,english,N/A,P,11.43,2024-08-06
661,Student_661,N/A,other,science,D,present,,2024-05-09
662,Student_662,14,female,HISTORY,D,A,N/A,04/12/2024
663,Student_663,N/A,Female,MATH,A,P,-3,01/10/2024
664,Student_664,,Other,english,A,absent,-10,10/01/2024
665,Student_665,,Female,Science,C,Present,N/A,2024-02-26
666,Student_666,15,female,History,A+,,N/A,2024-09-25
667,Student_667,,other,Mathematics,A,A,,2024-12-28
668,Student_668,11,Other,MATH,F,Present,,2024-04-19
669,Student_669,,Male,ENGLISH,B,P,N/A,2024-05-10
670,Student_670,11,male,HISTORY,,Absent,,2024-08-17
671,Student_671,,female,ENGLISH,,absent,15.09,2024-04-22
672,Student_672,N/A,female,History,A+,P,50.68,17/08/2024
673,Student_673,18,Other,HISTORY,C,P,-2,2024-08-08
674,Student_674,N/A,Other,Science,,Present,-4,07/07/2024
675,Student_675,,Other,Science,A,Present,N/A,14/12/2024
676,Student_676,N/A,Other,MATH,A,absent,35.75,2024-04-22
677,Student_677,,FEMALE,SCIENCE,B-,absent,-9,2024-02-24
678,Student_678,,Other,Mathematics,B-,Absent,,2024-06-16
679,Student_679,N/A,Other,Mathematics,N/A,Absent,N/A,25/01/2024
680,Student_680,N/A,male,SCIENCE,A,N/A,-5,2024-10-28
681,Student_681,,other,science,B-,present,,2024-08-28
682,Student_682,N/A,Other,ENGLISH,A,Present,N/A,2024-09-07
683,Student_683,,FEMALE,SCIENCE,A+,Absent,10.51,2024-03-11
684,Student_684,,male,science,F,N/A,N/A,21/07/2024
685,Student_685,N/A,Other,MATH,D,Absent,N/A,2024-02-12
686,Student_686,,Other,science,,Absent,95.01,03/02/2024
687,Student_687,,FEMALE,Science,F,,N/A,2024-11-11
688,Student_688,,other,HISTORY,N/A,Present,N/A,26/12/2024
689,Student_689,N/A,Female,ENGLISH,B,absent,-5,2024-04-08
690,Student_690,N/A,male,science,B-,A,N/A,21/03/2024
691,Student_691,N/A,Female,Mathematics,B,N/A,N/A,invalid
692,Student_692,,other,math,C,N/A,,02/08/2024
693,Student_693,,Male,Mathematics,B-,A,N/A,2024-04-08
694,Student_694,11,FEMALE,MATH,D,Absent,N/A,2024-02-21
695,Student_695,16,other,History,,,60.76,27/01/2024
696,Student_696,11,Female,math,B-,N/A,17.75,invalid
697,Student_697,17,Male,SCIENCE,F,,,2024-09-26
698,Student_698,,other,MATH,D,absent,-8,08/10/2024
699,Student_699,N/A,Female,Science,B-,absent,-8,15/07/2024
700,Student_700,N/A,Female,English,N/A,P,47.82,2024-10-13
701,Student_701,,female,HISTORY,B,Absent,-8,2024-11-17
702,Student_702,N/A,FEMALE,science,N/A,present,42.54,2024-05-24
703,Student_703,N/A,male,SCIENCE,N/A,P,-3,2024-07-09
704,Student_704,,male,English,F,present,,2024-11-17
705,Student_705,N/A,female,english,D,,-9,17/02/2024
706,Student_706,,Female,SCIENCE,D,,N/A,2024-11-02
707,Student_707,,FEMALE,science,N/A,P,-3,20/03/2024
708,Student_708,18,Female,HISTORY,B-,A,8.63,08/09/2024
709,Student_709,,female,History,A,Absent,,2024-12-27
710,Student_710,,male,HISTORY,,P,84.62,2024-03-17
711,Student_711,20,FEMALE,SCIENCE,N/A,N/A,43.25,2024-05-16
712,Student_712,14,FEMALE,HISTORY,N/A,Present,32.27,2024-07-05
713,Student_713,,female,English,A,absent,,2024-02-10
714,Student_714,15,other,SCIENCE,A,Present,N/A,2024-08-13
715,Student_715,N/A,Other,English,D,P,-2,2024-11-21
716,Student_716,,Male,Mathematics,B,,N/A,13/04/2024
717,Student_717,,male,MATH,,absent,-3,2024-01-21
718,Student_718,N/A,female,History,N/A,Present,,2024-02-01
719,Student_719,N/A,FEMALE,History,D,N/A,,2024-02-06
720,Student_720,11,other,math,B-,Present,,2024-08-21
721,Student_721,N/A,Female,English,D,P,,2024-06-14
722,Student_722,N/A,other,History,B,Present,,2024-07-24
723,Student_723,,Other,science,N/A,P,,24/08/2024
724,Student_724,17,Male,SCIENCE,D,N/A,,2024-02-08
725,Student_725,13,female,MATH,A,,12.82,2024-10-18
726,Student_726,,other,science,A,N/A,72.41,2024-02-25
727,Student_727,,Male,MATH,C,,,04/10/2024
728,Student_728,15,FEMALE,ENGLISH,B,absent,-1,2024-03-02
729,Student_729,11,female,Science,A,A,N/A,2024-02-15
730,Student_730,N/A,Female,math,A,P,,2024-01-03
731,Student_731,18,Male,ENGLISH,F,absent,-6,2024-12-08
732,Student_732,11,female,ENGLISH,F,,-6,2024-07-05
733,Student_733,13,FEMALE,English,,,,2024-06-28
734,Student_734,15,Female,History,D,Present,25.77,2024-01-25
735,Student_735,N/A,Male,math,A,A,,2024-06-27
736,Student_736,N/A,Other,English,B-,absent,63.02,2024-02-11
737,Student_737,,Other,Science,A+,Absent,N/A,2024-06-09
738,Student_738,,FEMALE,Mathematics,F,A,,2024-10-18
739,Student_739,N/A,female,Mathematics,F,P,,2024-10-06
740,Student_740,N/A,Other,Mathematics,B,N/A,-3,invalid
741,Student_741,,Female,Mathematics,C,,,2024-02-11
742,Student_742,,Female,Science,B-,absent,N/A,06/11/2024
743,Student_743,,male,HISTORY,F,present,N/A,2024-05-13
744,Student_744,N/A,Male,MATH,N/A,,,2024-06-01
745,Student_745,,male,MATH,A+,,-5,27/11/2024
746,Student_746,14,Other,English,D,A,37.22,2024-03-23
747,Student_747,,male,Science,N/A,P,,2024-07-10
748,Student_748,17,FEMALE,HISTORY,F,N/A,,21/10/2024
749,Student_749,15,other,math,N/A,Absent,N/A,2024-12-10
750,Student_750,16,Female,english,D,Present,N/A,2024-04-21
751,Student_751,16,male,MATH,A+,N/A,17.7,2024-07-05
752,Student_752,N/A,Other,History,B-,absent,,invalid
753,Student_753,,male,ENGLISH,A+,N/A,-3,invalid
754,Student_754,N/A,Male,English,A,N/A,N/A,2024-02-25
755,Student_755,N/A,female,English,B-,Absent,N/A,04/11/2024
756,Student_756,,female,Science,D,A,,13/05/2024
757,Student_757,,Other,english,B,absent,,invalid
758,Student_758,N/A,Female,science,C,Present,78.35,2024-08-20
759,Student_759,N/A,Male,science,C,Present,-8,27/06/2024
760,Student_760,18,FEMALE,Science,A,Present,84.38,24/06/2024
761,Student_761,,Female,History,C,present,33.7,2024-07-01
762,Student_762,,Male,History,B,present,N/A,2024-06-05
763,Student_763,,Other,SCIENCE,B,absent,-3,2024-11-08
764,Student_764,16,other,science,C,,N/A,2024-12-24
765,Student_765,N/A,Female,English,B,present,N/A,2024-12-25
766,Student_766,,FEMALE,MATH,N/A,Absent,N/A,2024-06-11
767,Student_767,N/A,Other,math,D,absent,65.3,2024-11-04
768,Student_768,12,female,HISTORY,A+,,8.29,invalid
769,Student_769,15,female,Science,F,N/A,84.33,13/08/2024
770,Student_770,,Other,SCIENCE,,,,2024-12-28
771,Student_771,,Other,english,F,Absent,-3,2024-01-14
772,Student_772,N/A,other,History,A,present,N/A,2024-08-05
773,Student_773,18,male,History,B,present,-3,2024-09-05
774,Student_774,20,male,math,C,,4.94,2024-08-28
775,Student_775,11,male,math,C,present,53.75,09/09/2024
776,Student_776,14,female,Mathematics,B-,N/A,,2024-05-19
777,Student_777,12,male,HISTORY,A,Present,89.55,2024-03-20
778,Student_778,,Other,math,B-,P,,2024-12-25
779,Student_779,,female,SCIENCE,,N/A,64.92,2024-09-09
780,Student_780,10,Male,History,B,A,26.18,2024-11-26
781,Student_781,14,Male,Science,B,present,47.23,2024-08-24
782,Student_782,N/A,male,Mathematics,,Present,-5,2024-09-26
783,Student_783,N/A,Other,English,N/A,absent,-2,invalid
784,Student_784,,male,English,B-,absent,,2024-04-06
785,Student_785,16,Male,HISTORY,A,N/A,N/A,2024-12-24
786,Student_786,,Female,Mathematics,A+,Absent,,2024-11-20
787,Student_787,,FEMALE,english,D,Absent,97.14,2024-11-24
788,Student_788,,FEMALE,Science,C,present,51.18,2024-04-09
789,Student_789,,FEMALE,Science,A,Present,,11/11/2024
790,Student_790,,FEMALE,History,B,absent,N/A,2024-05-04
791,Student_791,N/A,other,Science,C,present,79.62,2024-04-26
792,Student_792,19,Other,English,A,present,33.86,2024-11-25
793,Student_793,12,FEMALE,English,C,N/A,,2024-10-24
794,Student_794,10,Female,english,C,N/A,N/A,2024-08-26
795,Student_795,18,Male,ENGLISH,C,A,N/A,2024-11-19
796,Student_796,,female,english,D,P,,2024-06-01
797,Student_797,,FEMALE,History,D,Present,64.69,2024-11-16
798,Student_798,10,Male,english,D,present,61.57,14/02/2024
799,Student_799,,Other,HISTORY,F,Present,,15/10/2024
800,Student_800,12,male,Mathematics,B-,present,,2024-08-21
801,Student_801,,FEMALE,Mathematics,A+,A,,2024-05-09
802,Student_802,N/A,Other,ENGLISH,N/A,P,18.68,2024-09-14
803,Student_803,N/A,FEMALE,Science,N/A,Absent,-8,2024-04-17
804,Student_804,,male,Science,D,absent,,2024-03-23
805,Student_805,N/A,female,english,B,Present,N/A,2024-03-16
806,Student_806,N/A,FEMALE,ENGLISH,C,Absent,-8,2024-12-14
807,Student_807,N/A,Other,Mathematics,N/A,absent,,2024-02-07
808,Student_808,,female,ENGLISH,B,absent,N/A,2024-01-17
809,Student_809,N/A,Other,HISTORY,N/A,A,96.54,2024-05-12
810,Student_810,16,Other,english,A,Absent,-2,2024-12-28
811,Student_811,,Female,ENGLISH,B,absent,N/A,2024-07-07
812,Student_812,16,Male,english,B,Present,,2024-09-19
813,Student_813,N/A,Female,science,A+,absent,,2024-12-18
814,Student_814,15,male,english,F,Present,,invalid
815,Student_815,N/A,Other,MATH,A+,P,,2024-09-01
816,Student_816,N/A,Female,english,D,absent,,invalid
817,Student_817,,other,HISTORY,C,Present,3.55,2024-02-06
818,Student_818,17,Male,MATH,B,P,63.51,2024-01-07
819,Student_819,N/A,Female,SCIENCE,A+,present,29.04,24/10/2024
820,Student_820,N/A,other,ENGLISH,B-,Absent,N/A,2024-02-26
821,Student_821,,male,ENGLISH,A+,P,40.87,2024-02-23
822,Student_822,,FEMALE,Science,A,N/A,,2024-01-18
823,Student_823,13,other,History,N/A,absent,61.3,27/08/2024
824,Student_824,18,other,SCIENCE,C,present,46.2,2024-04-21
825,Student_825,N/A,other,math,F,A,2.53,02/10/2024
826,Student_826,,other,Mathematics,B,P,-1,2024-03-10
827,Student_827,N/A,other,History,B-,,39.84,2024-12-10
828,Student_828,20,other,English,A,,N/A,2024-01-13
829,Student_829,20,Male,english,A,N/A,-9,2024-03-11
830,Student_830,N/A,other,English,A,A,17.77,2024-07-05
831,Student_831,N/A,FEMALE,MATH,B-,Absent,N/A,2024-09-01
